time,X,Y,Z
3.02,-5.41005217343781,-8.55282429615954,-3.20111549526696
3.04,-5.01848227182523,-8.37764275788757,-2.62581483185362
3.06,-4.75608456790609,-8.18627887183447,-0.567515528096519
3.08,-4.8613047870175,-8.11321485283409,0.924739346535021
3.1,-5.22100607137308,-7.83681450706872,0.890802966349323
3.12,-5.24626168671697,-7.64706608259697,-0.541856702284436
3.14,-4.89727635508098,-7.63998851223432,-1.81589912844806
3.16,-4.27177384261794,-8.34387536483958,-1.79787000097026
3.18,-3.80602064916788,-9.43618040952649,-0.395626844818713
3.2,-3.65934159736034,-9.89876538250166,0.151466091877318
3.22,-3.52089095357224,-9.4257075372849,0.0141737312246412
3.24,-4.15057341438287,-9.13405717886951,-1.20456312325756
3.26,-4.82028752757962,-9.31551329426152,-2.10736852855537
3.28,-5.08809146670281,-9.46596178468491,-2.22493762958766
3.3,-4.79883954998603,-10.0429189141935,-1.88126810359477
3.32,-3.83217275840537,-13.0246093952042,1.04302739346919
3.34,-3.68402325789427,-12.8946414699644,1.01644376360371
3.36,-4.25537493767794,-12.1732595532514,0.770873610130568
3.38,-5.11044362343468,-11.8076691203621,1.98694766079443
3.4,-6.52247891643447,-9.39582021755524,2.33807828184577
3.42,-8.57629580833194,-7.50128194535624,0.959803623210832
3.44,-10.484743096575,-7.50371320059517,0.400053041808946
3.46,-11.0718766996564,-7.46085023433278,-0.127593141335546
3.48,-9.79601516030653,-6.48677764670584,-1.00343209874904
3.5,-7.48201957878669,-6.5858924860177,-1.103608705277
3.52,-5.47123074581519,-7.59989449321455,-0.929074153161247
3.54,-4.25974366858471,-8.09125801364179,-0.878317838055279
3.56,-3.46093725402133,-8.65196877522329,-0.584887372741768
3.58,-2.56586237290376,-9.72663642875142,-1.13538105737451
3.6,-2.71928011015202,-9.25029208386144,-1.57952836629811
3.62,-2.86226336712435,-7.2581807714443,-0.704292291724843
3.64,-2.90781516168412,-5.73999184815488,-0.564288963779752
3.66,-3.06526632595173,-4.50387342517233,-0.996313739759138
3.68,-3.17719812716344,-3.58402258646392,-1.00274377201515
3.7,-3.46041307564186,-3.51898746785357,-1.332645328707
3.72,-3.52785353859983,-3.86106954829074,-1.9388518391116
3.74,-3.43469456494961,-4.97080657838097,-3.14080131151626
3.76,-3.75129293880546,-6.68378588733849,-4.67639086641282
3.78,-4.92690557583523,-8.1185930525809,-6.13900900944774
3.8,-6.5049942201194,-8.51799822950426,-8.23505207474805
3.82,-8.12405279689579,-9.25327362208684,-7.54152344001494
3.84,-8.41244823819532,-9.23728854119312,-5.00311754190505
3.86,-7.2382640710452,-7.90869480452883,-5.38508440711487
3.88,-6.2587236860562,-6.95357934061558,-5.27033674015939
3.9,-7.18711484602454,-6.72605415674346,-8.60554974703692
3.92,-9.54358728932296,-12.6770441600129,-10.2255849517444
3.94,-11.7614381532055,-13.3429171491891,-2.00077726414404
3.96,-10.5419371764051,-7.09203652331278,1.32991319657584
3.98,-7.06885061742797,-2.5426981036465,2.45545353482484
4,-4.19795368521829,-0.333308961530923,1.32404244167743
4.02,-3.65066935314254,-2.41213543468601,1.14442636797594
4.04,-5.32710272979774,-6.1861293252087,3.12322197632241
4.06,-7.18855194427185,-12.2715169693541,3.1797785724253
4.08,-5.49034999083648,-11.9611185902741,2.28237594413903
4.1,-4.59647136190223,-8.60590776583142,1.43454821556584
4.12,-6.38973136795195,-6.16223217866935,-4.72361902262671
4.14,-6.9448378150962,-4.50018832616697,-8.11723756413461
4.16,-6.66557448491579,-6.16408615691766,-3.97929127992357
4.18,-5.32307768583937,-6.72575337851166,-0.333907275311094
4.2,-4.62300294390889,-6.45693913406808,2.82598654142941
4.22,-4.42507979906564,-6.15790088959663,4.85179897302927
4.24,-5.20938883569843,-6.51372614252364,2.39054341168981
4.26,-6.37018743452625,-7.11004834878458,-1.98630709516435
4.28,-6.42760455551316,-7.59560796450465,-4.38868358998492
4.3,-5.81235461127819,-8.71383291939536,-4.62771858111437
4.32,-5.34291379895759,-8.92917447011374,-0.920073743042493
4.34,-4.82604916565136,-8.39646834695355,1.21718757596217
4.36,-3.61665793498301,-8.21365025146886,0.362318801937087
4.38,-2.93013640907374,-9.55252843148028,-0.970521095597126
4.4,-3.84560638479508,-10.0228816240251,-0.663710106168527
4.42,-5.31708882221723,-9.6891709288111,-1.42211498900674
4.44,-6.25110760207659,-10.1054595664783,-2.30190920374696
4.46,-5.19037657391804,-13.2010914796651,0.199746977800536
4.48,-3.48848349053442,-12.631586491202,0.806519687527744
4.5,-4.76535591461027,-12.3715068731505,0.890937754553401
4.52,-6.50503028930368,-11.6604894068851,2.68291230428579
4.54,-8.57525361884477,-7.89586089399318,1.92695898516078
4.56,-12.0531849274767,-6.92348992518922,-0.480897256835112
4.58,-14.1181886554421,-6.48286060167298,-0.585314765363501
4.6,-11.8893448045876,-5.4482537969045,-0.089884904366181
4.62,-9.36138300554836,-5.86734613497253,-1.22402885643105
4.64,-7.55730073466997,-7.2854737758368,-1.4369328845855
4.66,-5.88702042030228,-8.66631526913742,-1.65180803226314
4.68,-5.19017997207681,-8.94451049816414,-1.83407898504966
4.7,-4.65535793168195,-8.33775783960176,-0.954051294000236
4.72,-3.84551301135308,-7.66453537560144,0.232982908704233
4.74,-3.38323627223257,-6.88137529401163,0.697732879076382
4.76,-3.05341140977091,-5.93493332387047,0.0302924940845238
4.78,-2.70701592281892,-4.69942495229249,0.135892670043671
4.8,-2.49317507007166,-3.82312721056913,-0.0562920606733497
4.82,-2.28587797985832,-3.68800421581706,-0.581579764966985
4.84,-2.08480462360372,-3.49580006394279,-1.01501338796317
4.86,-2.12942258300868,-4.18746996948453,-1.63504997170285
4.88,-2.8749488489318,-5.85823788593732,-3.41612216306751
4.9,-4.55979347369319,-9.47637593916706,-7.24958393533992
4.92,-6.50230245088221,-9.34621984500989,-11.1857701745614
4.94,-8.17994352874152,-7.59741894278127,-8.33873517057233
4.96,-10.6362449383633,-9.29571727212954,-5.97782190370974
4.98,-11.1652009757025,-8.68278322378999,-4.95152917079858
5,-9.15629541472391,-4.84783812803796,-5.9598879318658
5.02,-5.20535728985708,-1.44929925120506,-7.92352259870537
5.04,-5.59920284902404,-2.56496417479863,-9.48461253223027
5.06,-12.9995304948445,-11.8392627430546,-4.01119159666188
5.08,-18.3683182336062,-14.1090383644793,2.93465174809324
5.1,-11.4618484837527,-5.98744249808427,2.5684646360898
5.12,-2.99881615471953,-4.6437768494892,1.97061827598238
5.14,-4.75566346274239,-7.7868819978519,3.62085422774142
5.16,-3.07978508937654,-9.88031606403049,4.66313552496839
5.18,-3.27964093345084,-7.99722166567445,4.34594641564935
5.2,-3.01490848602729,-8.32377158998441,3.41361664007924
5.22,-5.5374610403959,-6.02740902762287,-1.14168064454576
5.24,-7.43156554330142,-4.42682916338085,-5.95551415363912
5.26,-8.08406130869696,-4.20816271255178,-3.82671058433888
5.28,-6.6013389162782,-4.79538196130739,-1.39442872819392
5.3,-5.93875973538463,-7.17596039306964,1.04626315941148
5.32,-5.23294206814445,-7.76612659981694,1.95223119809933
5.34,-5.35031610341939,-9.10631736535524,-0.068689494253131
5.36,-6.49050056954039,-8.12186856367936,-3.93474804043426
5.38,-5.60560808868618,-7.6815137583302,-3.81292472564497
5.4,-5.35169112919924,-7.96530631218385,-1.28560467514699
5.42,-6.3598732492727,-7.21725888601448,-0.103945195965326
5.44,-7.41975231693893,-6.7751691078591,-0.0541157177710884
5.46,-5.99069247942555,-8.56136500686184,-0.188965738811706
5.48,-2.99588327296025,-10.9062722956074,-0.3030055435144
5.5,-1.56734734513152,-12.2666461722382,-0.567237871390507
5.52,-2.35732390552107,-12.6649859659633,-1.02478524513848
5.54,-5.08805233835887,-11.526143921117,-2.7707603066563
5.56,-7.40429035463233,-12.2937145509904,-0.32466739279881
5.58,-7.95275140709891,-11.4115618758743,0.558928908479456
5.6,-6.30167609764908,-12.0531654185316,0.579404047733717
5.62,-7.1200923307903,-10.5851966084018,2.83459941949545
5.64,-5.94530476355401,-8.61722631136921,2.07638464980572
5.66,-10.5329641860058,-6.92465552989957,-0.142676991550368
5.68,-13.4117602781745,-6.15589223409904,0.51438371574976
5.7,-12.4528900280003,-5.5813563913314,-0.254030340328542
5.72,-10.2171129253519,-5.82289506363781,-1.29797752110497
5.74,-7.35127541907528,-7.5863262986913,-1.78890523009358
5.76,-5.00540345121776,-8.4558294469323,-2.27755246600749
5.78,-4.95190807856053,-7.32079801116572,-1.82800542174704
5.8,-4.83973154582379,-7.29062685699164,-0.855635334585834
5.82,-4.076341312696,-8.26898489117253,-0.0636616036275684
5.84,-4.27719603226232,-7.2082866844224,-0.467543165534194
5.86,-2.33544745651044,-5.37179393472866,0.0277368016084595
5.88,-1.71198103930613,-4.1084654998789,0.270947496350368
5.9,-1.42030281178251,-3.19503403312318,0.0622836670060166
5.92,-1.49292465260947,-4.25137135049073,-0.471590210016177
5.94,-3.07788456060901,-3.14745583137184,-1.3873205573642
5.96,-3.65963096355815,-5.18346606143104,-3.66185934620689
5.98,-3.96512730162404,-8.3541130756808,-6.86124320512762
6,-6.88570427583087,-9.95278859916113,-9.63013028078874
6.02,-7.24788616313367,-8.78640955168187,-7.62682409320549
6.04,-11.997767084625,-8.36499966083364,-4.72104014466681
6.06,-13.1030771654174,-9.40447034288878,-5.34484810924684
6.08,-9.56157614311038,-5.60769429876779,-5.86223610157574
6.1,-8.59083212615485,-1.32750561803777,-8.94126013651537
6.12,-8.59576278272837,-5.3284753158362,-9.8952604435675
6.14,-12.3632339597211,-10.9899436584638,-3.17408282127334
6.16,-12.669001305234,-9.2671361354493,1.6194554444912
6.18,-7.12426418935708,-5.1977870338808,1.36306271271307
6.2,-3.46446879909299,-5.12649539011414,1.62292584154498
6.22,-3.89280774689014,-7.75683213747183,3.38649962166734
6.24,-3.21821580907108,-10.8944289996742,4.53744521811166
6.26,-1.89244363657605,-9.11995525056126,4.26479097559912
6.28,-2.83988644087584,-7.58049980517017,2.97209737754243
6.3,-5.60180066907374,-6.2304604206042,-0.315900175275639
6.32,-7.80953248868123,-5.66654677452057,-5.09147218267639
6.34,-9.33445585523544,-5.06272316468547,-4.61571378029543
6.36,-8.193941464147,-4.38949251721249,-2.97158792943389
6.38,-6.13674315111006,-5.69688220835446,-1.76401992942177
6.4,-5.63856236062576,-6.26022430670454,0.738298885339595
6.42,-5.42884691440779,-6.53433797856157,2.25558749967106
6.44,-5.85815994858161,-6.8084459870925,0.200053071941356
6.46,-6.53967498024838,-6.79272040155826,-1.85442749484703
6.48,-6.80430779968106,-7.41395739065642,-2.71439380215347
6.5,-6.61005427676439,-8.20231700717634,-2.28104933534433
6.52,-5.5031748120106,-8.21221380984891,0.645200986817243
6.54,-3.1052457444919,-8.75843448789635,1.89777663061711
6.56,-1.636615203046,-10.5178694642053,-0.0262272319543743
6.58,-3.14110316821149,-10.9493080017755,-0.949923903488148
6.6,-5.69878169329999,-10.1008409031788,-1.65541909299429
6.62,-7.27732569072438,-9.02336440760184,-3.14485467433188
6.64,-7.58036059027807,-10.0302050762417,-1.87806210506157
6.66,-6.03586471990587,-12.6163894776454,0.706378119094237
6.68,-5.03976734126393,-12.4604006867369,1.44182795281299
6.7,-5.98658725260162,-11.3720536814518,1.25584745573793
6.72,-7.53735695465601,-8.63352725566448,2.26273189991412
6.74,-9.41731536354816,-6.10913814355127,0.275966653854687
6.76,-12.1714791218984,-6.35199623894489,-0.924636903581072
6.78,-12.6707605240308,-6.73422894693045,0.255676283554136
6.8,-10.4663415616463,-6.43311378889737,-0.858473497374919
6.82,-8.42581694248258,-7.09122567983786,-1.33077679616066
6.84,-6.58292216900073,-7.74702581084718,-1.49023503132328
6.86,-5.66095215874718,-8.13217636410105,-1.40786088429806
6.88,-5.18295134919533,-7.80470641628884,-1.20249625798276
6.9,-4.34876375482404,-7.87066049658343,-0.93193727203385
6.92,-3.65269032441692,-7.75665222566818,-0.597385085534967
6.94,-3.19081780309504,-6.310705072559,-0.326443270035159
6.96,-2.76552262696854,-4.33461954799426,0.160246733157186
6.98,-2.13957579369115,-3.48551090816538,0.39331637424262
7,-1.81205923527689,-3.1717423968805,-0.0947583939837616
7.02,-1.93199547643899,-3.15687760176828,-0.473645095606581
7.04,-2.56807724564947,-4.11723886106658,-1.33786049769067
7.06,-3.63692582384846,-5.64585073802757,-3.70809598046775
7.08,-6.06981399755375,-9.53734179650978,-8.67239162727215
7.1,-7.34222845454352,-8.95693898220074,-11.1638071395467
7.12,-7.71836715461986,-5.98601395249051,-7.75378455068178
7.14,-10.8287262064791,-6.78357329495479,-4.96874034738478
7.16,-12.2700347606328,-7.41175067980796,-5.33377884277483
7.18,-13.9021495270137,-6.0662858218969,-6.67422800338889
7.2,-16.4459884468357,-8.70707503490989,-10.8271559094532
7.22,-11.7219011512393,-9.47907345261356,-6.90290419963397
7.24,-6.57365555255527,-5.17868352092381,-0.961979871276454
7.26,-4.1808259670956,-2.68896970834449,1.17555727816216
7.28,-3.89395895385979,-2.85025058581642,0.433607393443939
7.3,-4.2723751056441,-5.610902000206,3.924284774391
7.32,-7.56371269441317,-12.5589894401711,5.70807163908224
7.34,-5.01855817671061,-12.0321081494015,4.47124790557839
7.36,-2.73227955084731,-7.96674790823057,4.34023445205403
7.38,-5.18546538798654,-7.91990222658184,2.93991563573633
7.4,-5.47901845416975,-7.69443569562661,-5.80019574977588
7.42,-5.90036452265221,-6.11169470930673,-9.05835153477289
7.44,-7.89683738657979,-4.20867508024324,-3.90172790063234
7.46,-7.61554107568936,-4.19111764325217,-2.39820750370832
7.48,-6.73755852410229,-3.9591062208655,-0.430815041686164
7.5,-6.45980131174356,-4.64631845779187,2.88629668581999
7.52,-6.08692791666408,-5.86975849899375,4.01745598166272
7.54,-6.24614121752277,-6.51254758378079,0.329904226866443
7.56,-6.55117874669438,-7.32445704686628,-4.92126697270386
7.58,-6.15587668575452,-8.80055287685637,-5.91938302381848
7.6,-5.49325627124836,-9.23186683298366,1.55487366804123
7.62,-4.60703486680463,-9.51297045373191,2.60873268114688
7.64,-4.09762278303964,-10.4192867687874,-0.71024042198299
7.66,-3.65510603825183,-11.0732137317514,-1.0169029028703
7.68,-4.28189965491218,-10.4702810526235,-2.07121074434708
7.7,-6.24448815839929,-11.2225002740332,-1.79812746254663
7.72,-6.83091952837597,-11.9219971070667,0.186399476665059
7.74,-6.61881293109152,-11.5442320433286,0.0386409762037552
7.76,-7.08044115207777,-11.721846517261,1.13677736844782
7.78,-7.0206416154962,-9.97099930268948,2.42427604504675
7.8,-7.46177254928107,-7.01899925408417,1.66466362260243
7.82,-9.45132674947874,-5.52846215072625,-1.18072326112932
7.84,-12.0344991670862,-5.67418449127789,0.158958970971003
7.86,-11.771425330736,-5.33200063308263,0.113969756506098
7.88,-9.60752118374805,-5.58758013387381,-1.23213958211243
7.9,-7.87042600099985,-5.85797537699274,-1.39777869625941
7.92,-6.56692572786062,-6.81108472131909,-1.38552455144929
7.94,-5.11797085820903,-8.16439013072115,-0.74891412285665
7.96,-3.60282479086403,-9.05367905205989,-0.947161559511653
7.98,-2.83545967610078,-8.86959642560013,-0.703613512785445
8,-3.01457056474794,-8.11611868644919,-0.790001675073913
8.02,-3.19346894830669,-6.67032313351593,-0.335408187423107
8.04,-3.12338730042216,-4.91002054842734,0.0848716389111256
8.06,-2.88037160219379,-3.75860101892001,-0.19596801089964
8.08,-2.87901573129692,-3.22980910169791,-0.526229321254446
8.1,-3.0728015943448,-3.42674986986686,-0.961253848286642
8.12,-3.10708433935736,-4.44708004178933,-1.82305764296663
8.14,-3.87939016929064,-5.9172055161741,-3.61755922552779
8.16,-5.84631407224165,-7.95664285846897,-5.63913799880737
8.18,-7.36802380019754,-8.83060184194413,-8.02020318130553
8.2,-9.61289438214336,-7.27531464136776,-7.95772492758492
8.22,-11.4142048525959,-7.56630869674926,-5.84977911907627
8.24,-10.5758638682051,-7.24205276178379,-5.58805871198376
8.26,-8.43466459209556,-4.91892394095956,-6.75703597804403
8.28,-10.3843919584199,-4.71284679151693,-9.76955919917519
8.3,-12.3954171339053,-12.0425680519817,-7.39656067901464
8.32,-13.1328663058457,-10.4248273155052,-0.291821338236435
8.34,-9.86445633808407,-4.0920654109601,1.90659434317896
8.36,-5.53799800418286,-1.79614230465458,2.46191144899472
8.38,-3.69712101681524,-2.95354388690441,1.47986218590616
8.4,-4.73236300486632,-6.37134961577234,3.33517312958502
8.42,-5.6909311969726,-10.2665068129685,4.11491242303615
8.44,-4.07787914040143,-9.82408564052246,3.4605939709619
8.46,-3.45427405309633,-7.54198435588073,2.71558185539549
8.48,-5.87089329522992,-6.74656451909573,-0.821578716964383
8.5,-6.9371189766891,-5.35675443835648,-6.48587191001057
8.52,-6.8083162575079,-4.73607327739768,-5.01168448904536
8.54,-7.1228135636327,-5.61422767817968,-1.82238023380728
8.56,-6.70597978166968,-6.5533645427253,-0.400612723567968
8.58,-6.04954544425209,-6.65289932268838,0.843446565831377
8.6,-5.44611407825233,-7.07191800994505,1.19266597385641
8.62,-5.78949457488659,-6.87587242645341,-0.65729124987294
8.64,-7.38046762295181,-5.71437547651394,-2.17399677589267
8.66,-7.46333272054074,-5.96567343574447,-1.51736689203272
8.68,-7.45056506058886,-7.61007418452254,-2.33367363355096
8.7,-7.08437837608522,-8.45015400094185,-1.05803745875915
8.72,-4.72565965953171,-8.47167057563752,1.12299745455679
8.74,-2.7294751678235,-10.1682890660308,-0.125064864777748
8.76,-2.67696096867427,-10.9659411072308,-1.01839948782457
8.78,-4.38819625682227,-10.6764788777243,-1.51935952288272
8.8,-5.79482735199877,-9.63385728319299,-2.60660313682995
8.82,-6.50930380349,-11.3224784963238,0.502180963573258
8.84,-5.85924208717373,-11.5703478148609,1.21263488268466
8.86,-6.08941397239706,-10.8427628031788,0.754816207042653
8.88,-7.01450986883683,-10.211802629312,3.32185497245283
8.9,-8.78594997641259,-7.59764402821269,2.09566634819994
8.92,-13.0843963354749,-6.77129523666126,-0.23860772555652
8.94,-15.5323085023696,-5.98062461572422,0.0458108550611696
8.96,-12.8933654729602,-5.14093112361209,-1.61036020926813
8.98,-9.60729271038061,-5.36050915159981,-1.80338675613182
9,-7.41580230884614,-6.04666971810901,-1.38551653422337
9.02,-5.62711386766288,-7.06419341394219,-1.47954533779443
9.04,-3.99735352279047,-8.51195477393591,-1.23765671368293
9.06,-2.98715516134496,-9.69844220592076,-1.20744586200528
9.08,-2.83650898021073,-8.52801867163559,-0.423679852980537
9.1,-2.78014212902889,-6.83634186284354,-0.321673114975797
9.12,-2.71667982461556,-5.17073584559642,-0.347246160472496
9.14,-2.4870330822144,-3.95705520970218,0.285761920697389
9.16,-2.48860018346018,-3.53086430093327,0.0752104227751381
9.18,-2.47126130257288,-3.57534441359324,-0.190162608572676
9.2,-2.541070050607,-4.04423594399904,-0.970762978436712
9.22,-3.18204917167766,-5.11283936899652,-2.64700480732633
9.24,-5.07845248982395,-7.82114175029942,-5.16193395498211
